,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1-digit level OCCP Occupation,Managers,Professionals,Technicians and Trades Workers,Community and Personal Service Workers,Clerical and Administrative Workers,Sales Workers,Machinery Operators and Drivers,Labourers,Inadequately described,Not stated,Not applicable,Total
213262158,47,208,36,82,40,239,104,69,7,9,0,837
213262160,84,56,75,22,85,28,100,52,9,4,0,509
213262162,120,51,179,15,95,29,170,65,13,12,0,744
213262164,86,177,91,148,77,31,23,63,12,14,0,722
213262165,36,33,37,30,31,21,20,12,4,0,0,215
213262177,239,131,241,50,164,88,131,105,14,11,0,1173
213262179,114,269,71,191,105,147,7,57,7,4,0,976
213262180,234,314,182,349,322,436,38,133,21,19,0,2043
213262181,254,259,143,224,219,154,114,95,22,9,0,1496
213262182,386,245,454,57,357,102,310,294,27,13,0,2255
213262183,21,39,15,84,11,3,3,19,4,6,0,211
213270001,46,119,47,46,42,35,10,20,8,0,0,360
213270002,143,356,92,297,193,201,14,124,3,6,0,1439
213272198,38,93,26,33,28,8,3,15,7,4,0,263
213272200,37,53,32,74,30,7,6,11,3,0,0,256
213272201,28,118,11,51,28,0,3,19,5,7,0,257
213272202,51,92,55,19,52,16,8,21,3,0,0,318
213272203,89,226,112,149,114,144,24,87,11,8,0,962
213272204,32,79,34,95,27,5,3,24,3,0,0,293
213272205,56,253,31,94,40,11,5,15,4,3,0,512
215670001,179,358,172,147,198,144,121,175,13,12,0,1520
215670002,309,374,285,6,237,51,93,45,26,12,0,1436
215670003,257,567,397,54,122,56,60,40,19,8,0,1575
215670004,904,5033,605,451,958,88,34,223,61,65,0,8433
215670005,35,35,14,30,28,13,23,15,0,3,0,206
215670006,275,135,320,85,192,208,116,177,15,8,0,1532
215670007,95,111,85,8,136,42,52,23,7,0,0,563
215670008,1111,1564,960,285,838,380,323,474,101,41,0,6069
215670009,235,497,148,36,163,45,37,33,14,6,0,1218
215680001,149,171,133,105,246,165,99,63,10,5,0,1155
215680002,10,104,29,31,37,0,26,16,4,0,0,257
215680003,332,5647,357,571,829,31,66,208,63,56,0,8149
215680004,13,33,17,40,9,0,15,13,5,0,0,147
215680005,58,145,76,171,65,210,27,88,4,5,0,846
215680006,47,306,48,66,148,8,17,25,4,3,0,684
215680007,54,52,56,38,66,61,11,31,4,8,0,374
215680008,43,45,33,4,32,14,27,26,0,8,0,237
215680009,883,1074,757,71,656,272,461,382,65,33,0,4655
213280001,5,16,9,3,10,0,10,13,0,5,0,68
213280002,11,73,30,80,24,13,10,34,0,4,0,289
213281354,49,42,158,12,62,30,235,103,14,8,0,707
213281355,36,89,56,64,22,20,27,35,5,8,0,361
213281373,44,17,135,4,32,8,26,30,7,0,0,308
213291371,70,225,89,191,123,104,63,92,6,13,0,972
213311311,45,162,64,153,55,44,32,47,10,0,0,599
213311312,21,20,31,30,9,39,18,30,0,0,0,192
213321295,49,85,68,111,46,35,40,52,8,0,0,488
213321306,36,63,46,62,40,11,16,22,6,3,0,310
213321307,63,63,65,187,54,340,21,94,3,10,0,904
213321308,30,244,55,115,45,8,11,35,7,0,0,554
213331304,16,77,22,45,21,15,21,21,9,0,0,244
213331305,20,130,32,37,27,4,15,26,4,5,0,294
213331370,20,70,51,43,25,11,20,28,3,0,0,274
213340001,8,99,14,48,35,15,6,8,0,0,0,235
213340002,8,16,13,66,17,0,15,10,0,0,0,144
213341296,24,76,21,31,20,6,17,15,0,0,0,213
213341297,18,9,15,12,9,5,10,12,3,0,0,85
213341299,19,49,20,49,68,8,18,11,3,4,0,250
213341300,55,169,58,94,86,73,11,32,0,6,0,588
213341301,52,54,53,38,68,87,16,39,7,0,0,411
213341302,31,37,53,63,25,35,28,26,3,7,0,298
213341303,36,80,43,78,30,5,39,42,11,6,0,368
213350001,10,34,32,15,24,9,10,8,0,0,0,146
213350002,149,3146,126,512,406,14,69,179,40,44,0,4679
213350003,32,115,56,47,38,27,22,29,0,0,0,359
213350004,5,14,10,19,19,3,9,7,0,0,0,89
213351330,49,182,39,52,43,127,14,54,7,10,0,580
213351331,13,122,21,60,30,4,8,14,0,8,0,284
213351353,22,145,30,73,35,0,71,25,0,9,0,415
213351372,23,135,21,82,30,3,30,17,5,8,0,356
213360001,38,159,60,128,71,43,10,43,3,3,0,550
213360002,154,75,385,6,134,80,206,190,22,13,0,1264
213360003,5,17,3,4,4,3,0,5,0,0,0,47
213360004,5,6,9,5,0,0,7,0,0,0,0,42
213360005,10,3,4,0,0,5,12,0,0,0,0,34
213361338,446,1293,244,937,833,508,128,265,65,49,0,4770
213361340,29,85,36,52,42,15,33,25,8,3,0,333
213361341,52,153,42,139,91,76,18,50,5,4,0,619
213361342,12,52,15,24,15,6,20,14,0,0,0,163
213371361,17,33,23,15,12,4,27,17,0,0,0,145
213371362,149,84,111,22,82,99,116,64,11,6,0,739
213371363,10,59,14,88,19,0,14,20,0,4,0,234
213371364,32,35,35,81,21,23,19,13,0,0,0,259
213371365,35,113,19,89,25,95,11,21,4,8,0,412
213371366,25,98,40,34,32,24,20,19,7,0,0,301
213371367,173,38,369,13,134,94,161,152,18,19,0,1168
213371368,182,96,391,10,130,32,211,203,24,10,0,1288
213371369,39,58,45,55,32,56,30,115,11,10,0,436
213381333,115,59,195,5,101,25,165,636,38,19,0,1360
213381334,108,80,134,13,73,31,61,188,16,8,0,704
213381335,89,21,52,13,58,15,320,65,13,5,0,638
213381336,11,12,0,0,9,0,9,8,0,0,0,59
213381345,43,42,35,18,33,62,26,50,9,10,0,322
213381347,420,180,389,29,1103,127,754,261,50,32,0,3346
213381348,19,103,26,45,27,15,22,19,0,0,0,275
213381349,51,239,48,159,52,29,48,70,9,10,0,727
213381350,43,212,23,109,39,14,42,36,7,7,0,516
213381351,594,266,771,55,541,184,1028,508,61,45,0,4057
213391313,39,184,32,129,30,26,16,47,5,6,0,505
213391324,59,232,86,307,90,131,38,130,10,7,0,1087
213391325,21,109,39,78,52,7,16,10,0,7,0,345
213401319,33,228,43,58,51,0,22,28,4,0,0,467
213401320,308,121,154,271,209,1148,48,330,10,21,0,2630
213401321,52,95,31,50,38,199,20,44,8,9,0,546
213401322,69,52,51,68,59,158,27,79,8,0,0,565
213401323,18,42,56,14,45,12,8,20,0,0,0,212
213401327,31,20,43,32,33,78,14,64,4,3,0,326
213401328,48,114,77,59,70,12,14,35,3,4,0,436
215690001,20,51,43,39,34,15,30,9,5,4,0,249
215690002,53,137,59,96,62,70,23,53,8,4,0,570
215690003,18,116,30,80,35,16,20,15,5,3,0,328
215690004,113,138,107,69,96,384,66,179,11,4,0,1173
215690005,56,51,72,28,35,10,94,26,8,0,0,372
215690006,80,79,118,73,94,49,21,48,4,7,0,587
215700001,75,159,47,145,71,121,90,96,8,10,0,827
215700002,602,292,877,47,659,221,1237,513,70,37,0,4562
215700003,440,249,342,66,463,236,1109,307,52,29,0,3280
215700004,636,313,567,167,496,247,803,422,59,37,0,3756
215700005,85,52,73,0,104,29,328,79,9,10,0,765
213410001,123,396,152,158,159,30,25,124,16,11,0,1183
213410002,235,116,262,104,230,70,365,188,30,13,0,1617
213410003,162,68,330,0,135,61,240,278,24,11,0,1326
213411383,268,220,384,20,310,74,760,121,35,26,0,2219
213411384,72,145,88,94,59,19,27,40,6,4,0,553
213411387,16,73,36,67,29,9,0,14,0,0,0,261
213411388,64,117,96,151,97,137,14,66,8,10,0,753
213411391,28,59,38,46,28,17,18,29,3,0,0,268
213421377,126,119,92,168,82,386,45,175,8,7,0,1207
213421379,15,87,17,76,24,7,8,26,3,0,0,268
213421380,47,245,92,225,72,28,29,53,9,6,0,810
213431374,24,8,16,3,11,3,8,21,0,0,0,92
213431375,239,155,226,52,213,94,315,222,23,11,0,1560
213431390,45,51,153,7,25,15,18,25,9,4,0,340
213431392,268,146,238,23,285,84,768,254,38,18,0,2133
213431393,199,110,124,34,182,104,457,349,28,7,0,1600
213431394,175,239,94,26,196,53,502,121,32,7,0,1441
213431395,70,151,41,222,51,173,15,128,5,8,0,856
213431396,211,171,188,127,143,194,183,149,18,8,0,1396
213431397,77,50,94,49,48,280,28,69,4,16,0,709
213431398,46,33,56,20,24,11,14,11,0,0,0,216
213431399,90,33,142,5,68,32,78,71,4,7,0,525
213431400,59,95,79,59,46,162,29,67,13,0,0,606
213431401,45,113,46,89,31,33,32,24,5,4,0,427
213431402,40,73,54,27,67,14,67,59,6,7,0,407
213441413,37,130,42,62,36,12,4,11,0,3,0,343
213441414,81,242,96,165,84,22,58,72,11,3,0,840
213441415,41,74,31,34,29,8,0,22,9,0,0,249
213441417,49,46,168,58,30,9,35,41,7,4,0,446
213441418,51,64,54,32,21,15,4,15,3,9,0,268
213441419,67,80,93,70,34,24,14,29,6,0,0,411
213441420,28,71,68,13,19,8,0,15,0,4,0,229
213441421,47,98,126,58,30,18,38,39,10,0,0,471
213441422,272,241,332,76,155,65,334,165,26,8,0,1681
213441423,11,5,9,3,3,0,13,0,4,0,0,55
213441424,40,83,39,64,28,15,12,20,3,0,0,295
213451376,40,123,55,54,44,25,14,28,6,6,0,390
213461403,232,95,559,19,196,49,159,174,20,8,0,1527
213461404,51,59,50,33,27,5,16,27,8,0,0,279
213461405,63,52,164,0,48,19,30,40,0,5,0,430
213461406,53,154,42,54,42,65,8,53,7,0,0,477
213461407,38,265,29,46,48,11,18,25,4,7,0,480
213461408,43,105,41,45,49,6,3,15,5,0,0,310
213461409,27,121,35,19,41,0,5,11,5,3,0,263
213461410,174,335,165,304,192,272,13,117,10,6,0,1595
213461411,115,231,115,187,101,81,16,55,11,7,0,920
213461412,61,116,52,164,38,11,3,13,0,4,0,470
213461416,30,56,47,40,15,3,24,38,6,0,0,262
213471467,99,84,81,138,129,100,204,53,18,6,0,914
213471468,81,247,75,186,62,22,26,19,0,3,0,724
213471469,186,252,127,190,154,295,180,174,29,14,0,1604
213471470,165,242,219,135,106,248,153,160,17,16,0,1463
213471471,63,98,57,97,48,19,39,23,6,10,0,462
213471472,109,112,101,131,86,37,132,80,19,10,0,819
213471474,74,109,64,269,90,69,26,40,11,8,0,764
213480001,204,547,114,340,210,236,36,92,23,23,0,1814
213480002,153,392,106,316,116,24,15,66,22,17,0,1231
213480003,4,13,0,0,4,0,0,0,0,0,0,19
213480004,18,36,5,25,43,7,10,4,7,0,0,141
213480005,0,8,0,0,0,0,0,0,0,0,0,14
213480006,29,20,97,10,9,12,4,54,0,4,0,232
213481443,96,98,46,115,77,55,7,29,8,8,0,539
213481445,34,79,41,73,36,16,90,31,0,9,0,413
213481446,172,2057,152,321,382,33,56,135,29,42,0,3380
213481447,23,149,23,127,52,8,12,18,3,4,0,410
213481449,48,152,29,66,59,60,9,29,3,6,0,468
213481450,98,417,43,44,95,49,18,59,6,9,0,841
213481452,10,8,6,9,10,0,6,17,0,0,0,66
213481453,287,803,80,162,385,17,17,57,38,17,0,1860
213481454,160,193,158,172,116,152,21,98,18,14,0,1115
213481455,415,558,243,97,278,89,220,271,18,20,0,2208
213481456,43,155,35,33,88,6,3,43,3,4,0,411
213481458,143,526,44,40,144,3,4,9,6,9,0,928
213491444,27,47,29,16,25,34,34,19,0,0,0,239
213491451,43,70,40,51,57,30,6,28,10,4,0,339
213491473,29,37,14,16,10,8,8,12,8,0,0,145
213491475,115,78,62,48,62,278,60,55,11,0,0,755
213491477,0,0,0,3,0,0,0,0,0,0,0,3
213491478,545,197,261,501,221,2082,74,380,23,45,0,4335
213491479,54,146,37,52,58,24,8,23,0,7,0,405
213491480,17,62,17,32,20,18,5,12,0,0,0,187
213500001,52,103,41,67,19,21,9,12,4,0,0,331
213501436,63,139,57,144,52,45,16,45,6,4,0,571
213501437,90,125,100,89,51,65,14,45,0,5,0,583
213511440,135,70,69,10,173,36,394,140,15,15,0,1044
213511441,153,46,176,12,142,45,310,281,11,17,0,1194
213511442,42,14,63,32,43,18,93,26,4,3,0,336
213511460,45,37,38,5,36,15,84,33,0,3,0,300
213511461,59,21,69,29,44,44,38,107,0,15,0,423
213511462,71,51,75,19,81,14,65,60,14,6,0,452
213511463,36,79,61,38,20,10,12,24,4,0,0,282
213511464,48,145,49,48,29,13,7,21,5,0,0,372
213511465,164,173,161,91,104,125,338,197,22,17,0,1393
213511466,21,38,20,47,19,52,5,24,0,0,0,223
213521425,145,173,156,46,87,38,84,88,3,5,0,833
213521426,84,188,81,104,65,163,12,60,8,6,0,776
213521427,55,35,39,12,30,42,41,57,6,4,0,328
213521428,30,26,30,9,19,10,12,24,3,0,0,155
213521429,29,150,23,50,38,55,8,6,0,3,0,359
213521430,66,71,48,90,20,70,5,53,0,3,0,426
213521431,23,66,27,28,20,11,3,5,4,0,0,187
213521432,100,142,129,129,66,75,7,46,9,0,0,703
213521433,27,41,30,40,17,60,6,35,0,6,0,257
213521435,270,287,338,111,171,68,223,236,23,10,0,1741
213521439,21,41,23,40,13,5,8,6,0,0,0,162
213530001,110,221,160,287,129,56,51,90,6,8,0,1115
213530002,100,269,150,52,89,30,121,63,7,5,0,893
213530003,317,719,588,639,448,589,261,402,35,40,0,4043
213533380,96,39,100,22,86,21,107,153,17,9,0,642
213581545,27,64,47,47,42,4,25,29,4,0,0,301
213581558,26,182,39,84,36,6,22,31,7,3,0,426
213581559,18,80,47,60,20,3,6,14,6,4,0,267
213581560,35,86,81,70,51,9,37,39,7,5,0,428
213581561,238,458,135,308,154,979,54,280,14,30,0,2635
213590001,290,268,346,112,331,71,218,144,37,13,0,1825
213590002,27,12,75,13,17,21,33,51,6,6,0,254
213590003,52,73,155,49,51,101,90,113,7,3,0,693
213590004,406,164,802,162,360,318,627,368,44,24,0,3273
213590005,75,183,144,119,83,138,118,78,7,6,0,955
213591533,468,611,451,1396,597,130,1117,303,76,36,0,5187
213601538,211,559,213,272,226,300,93,228,31,14,0,2153
214610001,58,94,67,143,42,146,26,135,0,3,0,724
214620001,37,156,45,126,53,10,20,27,9,3,0,489
214630001,40,319,45,211,60,51,6,64,4,7,0,805
214630002,143,132,120,198,123,377,37,169,14,11,0,1315
214630003,132,311,144,160,137,144,62,67,15,12,0,1182
214630004,39,90,45,30,57,23,19,44,5,0,0,368
215710001,4,13,22,20,17,6,11,10,0,0,0,108
215710002,40,126,68,129,51,14,36,36,3,6,0,503
215720001,45,52,110,89,69,68,80,54,7,9,0,588
215720002,78,27,93,36,50,22,128,176,11,3,0,623
215730001,47,75,67,78,45,10,18,19,3,0,0,356
215740001,72,136,155,54,89,34,75,62,12,4,0,692
215740002,11,15,35,6,6,3,25,27,5,0,0,145
215740003,13,5,58,11,9,7,18,23,0,0,0,153
215750001,52,163,119,188,94,31,38,48,10,4,0,753
215750002,59,105,86,101,91,55,20,48,7,9,0,573
215750003,19,72,24,21,26,4,18,19,4,0,0,208
215760001,11,3,11,0,10,0,13,7,3,0,0,63
215760002,47,55,49,14,22,8,30,48,0,6,0,277
215760003,59,217,119,172,86,22,67,66,8,4,0,829
215770001,9,0,7,38,13,7,14,0,0,0,0,91
215770002,276,121,572,139,268,551,249,319,37,36,0,2575
215770003,16,140,37,190,77,18,11,18,3,10,0,519
215770004,22,61,29,57,46,27,10,13,3,0,0,266
215770005,145,268,128,268,235,214,22,130,21,6,0,1440
215770006,96,237,101,171,139,144,44,81,18,7,0,1040
215780001,75,325,116,212,70,101,40,100,9,11,0,1058
215780002,33,21,53,52,22,92,38,60,6,3,0,373
215780003,15,120,46,141,37,9,16,35,0,5,0,412
215780004,17,77,20,63,12,6,9,17,5,0,0,218
215780005,12,8,5,26,7,6,6,18,0,0,0,89
213611590,35,202,50,125,31,20,23,22,3,3,0,505
213611592,16,35,20,70,20,5,17,9,3,0,0,209
213611596,24,19,12,16,13,102,5,50,0,5,0,259
213611598,16,85,32,68,28,6,7,16,0,0,0,250
213611600,33,94,52,58,53,15,16,19,3,5,0,353
213611603,144,46,202,49,154,564,82,193,14,10,0,1467
213611605,346,108,515,71,315,539,366,294,36,24,0,2618
213611606,266,114,484,106,336,235,315,181,25,23,0,2079
213611607,24,70,53,32,38,10,11,17,4,3,0,257
213611608,34,46,51,43,33,22,19,36,4,0,0,290
213621591,28,122,29,81,39,8,18,14,4,4,0,345
213621593,27,67,37,47,28,8,12,20,0,0,0,245
213621594,276,64,159,208,123,1225,77,314,15,36,0,2502
213621595,50,124,27,175,58,17,15,16,8,4,0,499
213621597,28,108,18,57,57,24,22,18,0,4,0,328
213621599,41,196,66,145,67,45,17,42,5,3,0,630
213621601,20,223,29,70,33,3,13,29,3,0,0,421
213621602,12,14,15,23,22,3,0,18,0,0,0,114
213630001,155,193,54,73,66,0,10,22,11,4,0,580
213631378,76,71,162,98,84,48,29,54,11,8,0,641
213631381,95,291,65,191,73,8,65,61,15,7,0,868
213631607,176,91,160,36,259,121,846,252,33,15,0,1993
213631608,146,41,93,16,115,47,678,91,17,7,0,1257
213631609,120,47,201,10,111,28,213,113,7,8,0,865
213631610,62,38,43,3,101,8,301,59,10,8,0,639
213631611,72,46,61,9,137,19,367,100,15,12,0,835
213631612,109,49,145,5,99,34,265,62,9,7,0,789
213631613,126,55,179,80,111,55,278,161,28,17,0,1097
213631614,99,63,167,7,82,4,397,99,14,10,0,942
213631615,255,170,234,5,273,67,912,245,45,21,0,2237
213631616,241,108,218,7,190,57,437,233,20,17,0,1536
213631617,263,109,217,33,241,83,725,352,24,32,0,2082
213631618,146,125,112,4,85,16,195,87,17,12,0,800
213631619,304,161,306,38,269,145,489,526,36,31,0,2310
213631620,253,487,120,191,347,283,77,83,29,14,0,1896
213680001,21,51,15,13,34,8,4,3,0,3,0,146
213680002,25,58,34,0,12,0,3,9,0,0,0,141
213680003,10,23,11,8,16,0,7,4,0,0,0,80
213680004,100,1880,217,705,343,7,44,98,22,27,0,3443
213680005,72,77,38,56,38,22,32,37,6,0,0,388
213681571,12,55,18,106,13,6,3,12,0,0,0,220
213681574,56,129,43,207,127,62,4,39,4,0,0,666
213681575,58,89,96,80,72,183,8,83,4,11,0,693
213681577,81,173,70,136,141,124,11,43,8,0,0,780
213681578,159,271,357,112,155,31,133,139,10,16,0,1378
213681579,25,19,32,60,16,45,0,27,0,3,0,236
213681580,62,177,50,57,115,138,12,48,10,13,0,680
213681583,33,170,52,27,36,11,12,21,0,5,0,363
213681584,37,124,19,109,64,77,3,58,7,8,0,515
213681587,130,422,82,163,306,49,16,96,16,10,0,1291
213681623,48,21,91,80,24,11,7,27,5,3,0,324
213681624,372,80,118,48,108,31,198,327,15,23,0,1320
214640001,114,168,88,126,105,51,26,53,15,9,0,751
214640002,23,30,8,10,10,0,0,4,4,0,0,86
214640003,132,305,96,220,101,44,44,48,26,10,0,1032
214660001,114,260,87,169,79,157,55,88,8,16,0,1033
214660002,116,371,71,138,82,57,25,49,11,6,0,932
214670001,27,77,22,66,25,8,23,28,7,0,0,290
214670002,24,110,69,122,39,17,5,32,7,3,0,429
214670003,21,9,65,6,22,19,15,20,0,0,0,184
214670004,24,130,18,38,17,0,0,21,0,7,0,255
214670005,37,105,35,126,42,54,24,28,0,4,0,457
214670007,46,317,64,198,110,46,14,43,9,7,0,856
214670008,13,63,25,10,28,10,3,18,3,0,0,174
214680001,18,22,51,25,29,7,13,25,3,3,0,197
214680002,32,85,37,59,29,23,15,43,3,0,0,323
214680003,13,19,25,45,13,5,9,5,0,0,0,145
214680004,20,58,18,81,19,5,3,22,3,0,0,234
214680005,104,122,239,112,90,95,113,124,17,10,0,1034
214680006,25,48,42,42,15,7,7,20,0,0,0,208
214680007,3,6,15,0,0,0,0,0,0,0,0,24
215790001,0,0,0,0,0,0,5,0,0,0,0,8
215790002,53,435,83,197,95,17,37,62,10,13,0,1016
215800001,416,538,404,418,331,876,89,309,29,30,0,3443
215800002,35,133,22,30,33,13,9,10,0,3,0,293
215800003,143,284,140,232,133,325,34,183,21,12,0,1502
215810001,34,60,25,23,37,39,14,23,3,0,0,251
215810002,69,283,64,280,70,75,31,56,12,14,0,953
215820001,70,77,159,123,63,118,139,108,14,10,0,878
215830001,113,187,81,145,78,250,43,113,6,15,0,1029
215830002,20,31,25,45,28,9,48,22,0,0,0,227
215830003,44,318,29,159,49,35,62,54,9,10,0,762
215830004,48,50,46,68,37,126,31,58,0,7,0,465
215830005,41,175,32,100,37,18,67,27,8,4,0,515
215830006,73,217,68,101,72,188,19,82,11,5,0,841
215840001,45,71,127,24,38,68,115,75,9,8,0,590
215850001,57,290,81,200,63,70,70,67,8,12,0,932
215850002,22,35,40,45,21,34,31,26,4,0,0,254
215860001,30,62,71,22,30,19,83,31,7,6,0,362
215860002,298,176,429,125,274,99,926,170,32,28,0,2548
215860003,335,161,271,28,423,127,1620,269,56,39,0,3334
215860004,385,202,365,38,371,111,1596,349,55,42,0,3514
215860005,231,188,189,561,356,69,902,459,43,39,0,3036
215870001,48,151,50,102,80,19,54,25,7,8,0,540
215870002,24,61,19,80,18,29,26,17,4,4,0,290
215870003,48,15,30,12,62,49,367,43,5,11,0,632
215880001,71,300,85,187,71,40,87,55,7,3,0,911
215880002,47,341,64,135,48,18,72,54,10,8,0,794
215880003,35,196,44,95,37,9,41,29,3,6,0,493
215890001,18,18,29,54,14,42,24,35,6,0,0,239
215890002,46,135,61,126,63,17,41,40,3,8,0,545
215900001,64,65,60,121,55,250,38,108,3,8,0,772
215900002,63,244,83,143,62,108,41,68,6,9,0,824
213703066,181,380,223,404,198,619,71,373,13,22,0,2480
213703067,117,333,148,432,183,189,54,130,17,8,0,1610
213703069,1673,746,2397,206,1425,704,1137,1370,136,89,0,9883
213703070,13,13,22,0,10,12,16,40,0,0,0,130
213710001,91,399,144,230,147,94,25,76,14,9,0,1227
213710002,51,112,57,114,56,78,7,140,6,4,0,621
213710003,183,369,84,148,242,81,23,74,21,13,0,1232
213710004,8,58,3,4,15,4,4,3,0,0,0,102
213710005,22,44,21,15,21,8,0,0,5,0,0,138
213710006,18,93,10,71,14,6,0,11,0,4,0,230
213710007,6,13,3,27,3,0,0,0,0,0,0,60
213710008,79,27,17,24,46,433,41,48,5,8,0,728
213710009,463,697,246,521,406,1051,63,255,29,30,0,3776
213710010,138,2694,143,463,496,8,51,122,30,28,0,4175
213713074,45,372,49,157,101,40,15,56,0,5,0,845
213713078,167,480,106,263,283,72,13,85,16,6,0,1489
213713080,144,261,213,456,263,144,35,85,15,13,0,1627
213713081,54,194,45,97,75,27,3,24,10,9,0,537
213713082,24,100,41,105,64,66,12,13,0,5,0,423
213713083,51,163,18,151,51,19,20,20,4,9,0,499
213720001,90,294,137,173,90,66,20,62,12,7,0,962
213720002,67,224,100,155,81,32,12,76,8,0,0,759
213723088,61,160,122,315,53,56,22,78,10,7,0,888
213723089,124,70,97,110,53,493,27,146,3,16,0,1136
213733071,119,191,141,108,110,40,7,49,15,8,0,783
213733072,50,73,35,58,52,18,6,32,0,0,0,329
213733073,76,236,73,188,59,17,17,50,4,0,0,712
213733075,70,130,76,216,64,63,15,88,3,5,0,728
213733085,20,86,19,39,21,29,0,39,4,3,0,256
213743063,105,248,208,74,174,37,88,119,4,5,0,1063
213743064,235,603,440,585,302,295,94,269,27,26,0,2886
213743090,57,590,119,138,193,70,39,126,15,6,0,1363
213753068,247,84,346,33,182,61,207,196,18,11,0,1386
213753091,140,102,254,101,137,61,175,132,12,10,0,1115
213753092,116,287,159,149,119,159,17,87,10,10,0,1108
213753093,368,291,514,439,369,169,158,207,32,26,0,2577
213753094,14,10,81,0,21,18,15,26,0,4,0,205
213753095,37,117,59,60,40,61,6,30,6,0,0,416
213763065,237,254,243,138,248,107,92,234,16,7,0,1581
213773119,20,5,9,32,8,8,0,6,7,0,0,91
213773126,123,150,119,158,106,56,17,75,8,6,0,817
213773127,119,123,154,163,81,278,17,112,11,9,0,1074
213773128,248,325,293,154,186,97,132,207,14,10,0,1674
213783096,136,58,120,113,25,34,6,61,13,10,0,580
213783101,76,28,70,51,24,13,3,46,5,4,0,316
213783104,22,8,9,4,0,7,4,17,0,0,0,76
213783114,71,47,101,92,49,16,17,74,9,3,0,477
213783115,86,24,91,16,24,11,8,53,10,4,0,328
213783116,72,50,89,60,27,64,7,26,3,0,0,407
213783117,38,45,27,26,18,7,4,20,0,0,0,182
213783120,148,126,72,102,49,40,13,76,5,6,0,640
213783125,34,9,28,10,9,0,7,22,0,0,0,110
213783129,45,27,43,88,13,9,3,48,0,0,0,269
213783136,33,7,21,3,8,5,14,43,0,0,0,128
213793097,80,194,97,97,44,8,4,37,6,3,0,581
213793098,65,90,123,117,55,15,13,43,9,4,0,529
213793099,263,344,769,639,108,37,44,123,41,18,0,2379
213793100,125,102,127,96,63,131,14,93,4,4,0,767
213793102,150,208,267,183,171,132,161,143,6,6,0,1430
213793103,102,45,176,46,61,109,69,63,4,0,0,683
213793105,168,214,133,283,173,392,42,150,17,8,0,1579
213793106,40,57,191,51,48,11,65,50,12,3,0,527
213793108,83,90,223,13,40,4,232,213,7,3,0,909
213813145,207,481,190,252,196,219,11,131,19,13,0,1718
213813146,96,316,99,141,122,37,9,60,11,3,0,892
213813148,126,298,136,133,116,183,6,85,6,7,0,1091
213813149,56,109,37,24,25,6,5,9,5,5,0,277
213813150,53,117,65,25,46,22,10,21,6,0,0,356
213823131,195,357,185,119,114,55,5,56,4,10,0,1090
213823132,97,142,168,141,108,125,16,77,8,8,0,883
213823134,59,88,58,96,48,3,11,23,9,0,0,398
213823140,71,128,99,245,70,34,11,64,12,4,0,741
213833113,118,83,171,130,86,35,12,92,15,13,0,756
213833121,193,220,373,108,160,137,24,131,14,11,0,1366
213833122,165,213,188,251,117,184,25,130,9,9,0,1281
213833130,288,202,427,235,119,258,13,144,27,21,0,1735
213843118,97,123,157,112,90,73,16,62,9,8,0,750
213843123,413,648,368,711,461,686,60,304,38,43,0,3720
213843124,262,519,357,530,278,242,183,213,20,29,0,2620
213850001,68,98,47,90,38,27,7,36,4,4,0,411
213853107,82,12,45,11,16,3,39,59,9,0,0,276
213853109,191,209,257,89,131,76,79,197,8,14,0,1248
213853110,90,67,96,28,51,12,23,82,10,4,0,460
213853111,228,321,287,565,181,421,58,294,22,23,0,2397
213853112,364,238,610,300,274,253,233,969,39,20,0,3293
215910001,123,188,148,210,113,236,17,100,13,8,0,1168
215910002,162,166,254,172,114,106,78,86,10,9,0,1155
215910003,454,516,787,264,424,515,146,388,22,25,0,3532
215910004,55,99,108,113,46,46,13,94,0,8,0,586
215910005,89,264,72,84,105,228,36,53,8,0,0,939
215920001,21,43,38,23,20,8,3,10,9,3,0,172
215920002,74,418,108,199,130,17,13,70,7,9,0,1052
215920003,550,1266,524,1168,717,765,42,426,25,45,0,5536
213863390,79,119,76,346,67,3,27,188,30,13,0,935
213863391,309,530,328,562,331,338,172,443,30,30,0,3077
213873389,579,100,86,42,58,33,80,190,9,15,0,1190
213883396,970,1744,1186,1174,1050,935,506,834,67,60,0,8524
213890001,322,24,47,8,30,9,20,102,3,13,0,575
213890002,230,79,91,62,40,14,59,66,11,10,0,659
213903404,233,72,44,38,34,26,41,71,0,7,0,569
213903405,25,58,33,68,26,27,50,25,0,5,0,317
213903406,79,192,75,118,99,63,60,86,7,10,0,793
213903407,478,79,100,37,54,23,88,255,14,3,0,1138
213913398,286,24,44,13,17,12,37,86,3,4,0,524
213913399,84,118,96,154,112,93,46,134,8,4,0,849
213920001,192,80,137,79,52,39,75,163,12,4,0,844
213920002,139,8,36,9,8,0,19,29,0,0,0,247
213923400,247,396,277,493,255,219,197,479,30,23,0,2631
213933402,39,88,36,54,51,20,21,51,4,3,0,368
213933403,495,33,51,27,23,5,41,113,4,13,0,818
213943408,209,12,24,19,28,16,39,49,5,5,0,399
